400	19900
401	17400
402	20700
403	19100
404	31300
405	17900
406	28500
407	21000
408	17400
409	23100
410	17600
411	22400
412	17200
413	24000
414	26600
415	20500
416	21900
417	19900
418	19200
419	20700
420	18000
421	28800
422	15700
423	19500
424	18800
425	34800
426	26700
427	19800
428	21700
429	21600
430	17300
431	25000
432	20200
433	21900
434	17200
435	21300
436	20000
437	19300
438	23700
439	20900
440	30800
441	40800
442	22600
443	17800
444	17800
445	19300
446	20700
447	25400
448	22500
449	21400
450	22200
451	23400
452	21800
453	33800
454	27600
455	18800
456	19800
457	19500
458	19300
459	21200
460	21800
461	21000
462	21300
463	23200
464	20700
465	22100
466	21400
467	20700
468	18000
469	25800
470	21300
471	22400
472	21000
473	17800
474	19300
475	21400
476	22300
477	18600
478	19900
479	38800
480	34400
481	18600
482	23000
483	35900
484	98300
485	32800
486	27200
487	19100
488	1422300
489	17500
490	12800
491	16600
492	13300
493	37300
494	13100
495	20400
496	13500
497	14200
498	13800
499	11100
500	13500
501	13400
502	74900
503	16500
504	14300
505	15700
506	14300
507	14000
508	13600
509	25200
510	30700
511	14900
512	14600
513	14500
514	17300
515	15300
516	18500
517	18400
518	29100
519	11500
520	10300
521	10500
522	42700
523	18600
524	17400
525	26800
526	16200
527	12000
528	14200
529	17800
530	14200
531	11400
532	14400
533	14000
534	16600
535	11900
536	15100
537	14500
538	13500
539	20800
540	10700
541	7200
542	9400
543	9400
544	7300
545	9000
546	6600
547	9500
548	8200
549	9500
550	11500
551	12000
552	19500
553	13100
554	9300
555	9200
556	10800
557	10900
558	11600
559	11900
560	11500
561	9300
562	20400
563	16500
564	18800
565	13300
566	38200
567	19100
568	10400
569	9700
570	11900
571	12300
572	9700
573	14300
574	9500
575	10000
576	11500
577	9600
578	11800
579	9600
580	9600
581	14500
582	9800
583	11500
584	17300
585	18000
586	19200
587	19400
588	15600
589	19100
590	32200
591	10300
592	12600
593	9600
594	12000
595	10000
596	9400
597	12500
598	9900
599	11800
600	12300
601	9900
602	9400
603	14400
604	9800
605	9300
606	9300
607	9000
608	8800
609	8700
610	8800
611	10300
612	10000
613	11000
614	9200
615	10100
616	17900
617	18100
618	15200
619	15700
620	15500
621	15100
622	9200
623	9000
624	9300
625	8200
626	30000
627	10800
628	5400
629	4900
630	4900
631	4700
632	4900
633	5000
634	5200
635	5600
636	21400
637	7100
638	5000
639	5200
640	5100
641	5500
642	5600
643	5200
644	5900
645	5400
646	5200
647	5500
648	5800
649	5400
650	5700
651	5300
652	8700
653	8900
654	9000
655	9900
656	13000
657	11400
658	10800
659	11200
660	7500
661	5400
662	6000
663	5200
664	5400
665	5100
666	5500
667	5300
668	6800
669	9900
670	10000
671	9800
672	6800
673	5900
674	5500
675	5700
676	5900
677	8100
678	5200
679	5500
680	5500
681	6100
682	5700
683	6000
684	5400
685	5300
686	5200
687	5400
688	5300
689	5200
690	5200
691	5300
692	5600
693	5300
694	5300
695	5100
696	5400
697	5300
698	5400
699	5800
700	5300
701	5300
702	5300
703	5400
704	5500
705	5400
706	5500
707	11400
708	5800
709	5600
710	6000
711	5500
712	5400
713	5300
714	11500
715	11400
716	10800
717	6800
718	10800
719	10600
720	17300
721	10000
722	13100
723	10700
724	7000
725	6400
726	5800
727	6000
728	5800
729	5400
730	13500
731	12800
732	6400
733	6600
734	5800
735	5900
736	6900
737	14300
738	10600
739	7200
740	6100
741	5900
742	5800
743	12100
744	8100
745	6700
746	6100
747	5800
748	5900
749	5700
750	5700
751	5600
752	5900
753	5600
754	5900
755	53800
756	13400
757	12200
758	11600
759	11200
760	13800
761	10600
762	11500
763	11600
764	11500
765	11400
766	30000
767	11800
768	11100
769	12200
770	11600
771	11700
772	13000
773	11700
774	11800
775	11900
776	12000
777	12100
778	12000
779	11900
780	9900
781	10400
782	14400
783	12400
784	11100
785	11100
786	11500
787	11700
788	11700
789	12800
790	9900
791	6700
792	6200
793	6000
794	6300
795	5800
796	7700
797	6900
798	6100
799	5800
800	5900
801	5800
802	5900
803	5900
804	5800
805	5800
806	5800
807	6700
808	6000
809	8800
810	5600
811	6000
812	19300
813	16900
814	32800
815	8000
816	6500
817	12500
818	6800
819	7900
820	16722700
821	12200
822	66700
823	13200
824	11800
825	12300
826	12100
827	21800
828	12500
829	13800
830	15300
831	15700
832	12400
833	17100
834	12900
835	12200
836	12500
837	11500
838	7500
839	7200
840	6800
841	7000
842	6500
843	6700
844	7200
845	6800
846	7000
847	8300
848	7000
849	7500
850	14900
851	7400
852	6600
853	6700
854	7800
855	6500
856	6800
857	8300
858	8900
859	6800
860	6700
861	6800
862	6400
863	7000
864	7600
865	7100
866	7000
867	6700
868	15800
869	7700
870	12600
871	7100
872	7100
873	6900
874	7000
875	7600
876	8000
877	7100
878	7500
879	7300
880	7000
881	7300
882	7900
883	7300
884	7100
885	7400
886	6900
887	7100
888	8200
889	7100
890	7000
891	7500
892	7100
893	7100
894	7500
895	6900
896	7000
897	7100
898	7800
899	7200
900	7400
901	7000
902	6800
903	7100
904	7800
905	7100
906	7000
907	7000
908	7600
909	7900
910	7000
911	7000
912	7600
913	6900
914	7400
915	7000
916	7100
917	7900
918	15000
919	12500
920	14100
921	14600
922	14600
923	14200
924	13900
925	13400
926	9600
927	12900
928	10500
929	10100
930	10800
931	11400
932	16300
933	29500
934	15300
935	31200
936	20000
937	15000
938	21500
939	23800
940	15300
941	14200
942	14200
943	13300
944	13200
945	14300
946	8600
947	7500
948	7200
949	8100
950	7600
951	8100
952	7100
953	7100
954	7400
955	7300
956	7700
957	7100
958	7200
959	7100
960	13000
961	7600
962	12800
963	13000
964	12600
965	14200
966	39200
967	9300
968	9400
969	28000
970	8100
971	8000
972	8300
973	7900
974	7900
975	8000
976	8000
977	7500
978	13100
979	14800
980	9500
981	18000
982	17800
983	14100
984	8300
985	8000
986	7800
987	7700
988	16500
989	7800
990	7200
991	7400
992	7800
993	8000
994	7700
995	7200
996	7800
997	7300
998	7500
999	13800
1000	8200
1001	7900
1002	8000
1003	7900
1004	7700
1005	7700
1006	7600
1007	13600
1008	12300
1009	9300
1010	8200
1011	8200
1012	8000
1013	7900
1014	7900
1015	7700
1016	7400
1017	7800
1018	7800
1019	7600
1020	8000
1021	7500
1022	7800
1023	7500
1024	7800
1025	8000
1026	7500
1027	7500
1028	7700
1029	7500
1030	7800
1031	8800
1032	8100
1033	7500
1034	8300
1035	7700
1036	7600
1037	7700
1038	7700
1039	7800
1040	7800
1041	18900
1042	13000
1043	8700
1044	15200
1045	14100
1046	40200
1047	16500
1048	10500
1049	14500
1050	15300
1051	14200
1052	31000
1053	9300
1054	13800
1055	8700
1056	9200
1057	8500
1058	17400
1059	14300
1060	9800
1061	10000
1062	8600
1063	8900
1064	8300
1065	8200
1066	8400
1067	7900
1068	8300
1069	7800
1070	15200
1071	18700
1072	9400
1073	8700
1074	10200
1075	21500
1076	8300
1077	8200
1078	8300
1079	8300
1080	8500
1081	8700
1082	8100
1083	8200
1084	8100
1085	8100
1086	8200
1087	18300
1088	8500
1089	8700
1090	8900
1091	8100
1092	7900
1093	8000
1094	8800
1095	8200
1096	8600
1097	8500
1098	8200
1099	8100
1100	8200
1101	8100
1102	8100
1103	8600
1104	7800
1105	8200
1106	9200
1107	8400
1108	8300
1109	8700
1110	8900
1111	8200
1112	13200
1113	15400
1114	9600
1115	8300
1116	8500
1117	8100
1118	8500
1119	8600
1120	14200
1121	9700
1122	8300
1123	8400
1124	8900
1125	9200
1126	11700
1127	10100
1128	8800
1129	8800
1130	8700
1131	8800
1132	13400
1133	10600
1134	8200
1135	9100
1136	8600
1137	8200
1138	10100
1139	8500
1140	8400
1141	8900
1142	8900
1143	11400
1144	9500
1145	8800
1146	8900
1147	10800
1148	9000
1149	34800
1150	9100
1151	8000
1152	8400
1153	10200
1154	8600
1155	8800
1156	9200
1157	9600
1158	8800
1159	9000
1160	8800
1161	26900
1162	15200
1163	10700
1164	16600
1165	14900
1166	12100
1167	9800
1168	9500
1169	13000
1170	9600
1171	11300
1172	9600
1173	19992000
1174	22300
1175	20000
1176	25700
1177	9400
1178	9400
1179	9200
1180	9100
1181	8900
1182	8900
1183	8700
1184	9000
1185	9100
1186	9100
1187	9000
1188	9000
1189	8700
1190	8900
1191	9000
1192	8500
1193	8900
1194	9900
1195	9000
1196	9300
1197	8800
1198	9100
1199	8700
1200	9400
1201	8900
1202	8800
1203	8700
1204	8800
1205	9000
1206	8600
1207	8800
1208	9400
1209	9100
1210	9000
1211	11600
1212	10400
1213	9300
1214	9100
1215	8800
1216	9000
1217	9000
1218	9000
1219	12200
1220	19800
1221	9900
1222	9100
1223	10400
1224	10000
1225	9000
1226	9500
1227	9000
1228	9300
1229	9700
1230	8900
1231	9000
1232	9100
1233	9000
1234	9500
1235	10300
1236	10000
1237	9700
1238	10000
1239	9800
1240	10000
1241	10400
1242	10300
1243	9500
1244	10100
1245	16300
1246	10400
1247	10900
1248	10400
1249	9900
1250	9900
1251	9800
1252	9900
1253	26200
1254	15800
1255	15100
1256	47500
1257	15300
1258	22900
1259	19300
1260	19900
1261	18700
1262	32000
1263	16000
1264	19300
1265	10800
1266	10900
1267	10600
1268	10000
1269	10300
1270	10300
1271	11100
1272	11200
1273	10600
1274	10400
1275	10200
1276	10900
1277	10700
1278	10900
1279	10700
1280	10800
1281	11300
1282	10600
1283	11100
1284	9800
1285	11200
1286	10400
1287	10100
1288	10400
1289	9800
1290	24200
1291	10900
1292	10700
1293	10600
1294	10300
1295	10200
1296	10100
1297	10600
1298	10500
1299	11100
1300	18200
1301	26000
1302	11700
1303	10900
1304	10900
1305	10900
1306	11100
1307	10900
1308	11300
1309	10600
1310	10600
1311	10700
1312	10500
1313	11400
1314	16600
1315	11600
1316	11000
1317	13500
1318	11000
1319	10400
1320	10300
1321	10800
1322	10600
1323	10400
1324	11100
1325	11200
1326	10700
1327	10700
1328	10700
1329	11000
1330	10000
1331	25900
1332	11100
1333	13000
1334	11600
1335	11200
1336	11200
1337	11900
1338	11300
1339	11400
1340	11600
1341	17500
1342	18200
1343	14100
1344	10400
1345	11400
1346	14400
1347	48000
1348	12200
1349	11100
1350	10900
1351	11100
1352	11100
1353	10900
1354	11600
1355	10800
1356	18400
1357	25300
1358	12000
1359	12000
1360	11500
1361	11200
1362	11000
1363	10900
1364	11000
1365	10700
1366	11200
1367	11000
1368	10700
1369	11500
1370	41400
1371	24900
1372	21900
1373	22300
1374	25000
1375	21700
1376	24700
1377	24600
1378	22200
1379	25200
1380	35000
1381	25300
1382	22900
1383	22500
1384	24700
1385	25500
1386	23300
1387	26100
1388	23100
1389	25500
1390	23600
1391	25200
1392	23000
1393	26700
1394	23100
1395	25100
1396	22900
1397	36100
1398	25200
1399	50400
1400	30300
1401	26600
1402	24600
1403	24500
1404	25600
1405	50200
1406	25400
1407	23600
1408	40400
1409	23000
1410	22100
1411	22500
1412	24700
1413	37300
1414	43500
1415	22400
1416	27400
1417	42700
1418	26000
1419	22800
1420	22800
1421	22600
1422	22600
1423	22700
1424	24400
1425	27000
1426	25100
1427	25000
1428	27300
1429	25200
1430	25500
1431	26100
1432	25300
1433	25500
1434	25000
1435	45100
1436	21700
1437	22800
1438	22700
1439	22600
1440	28300
1441	26100
1442	24200
1443	13200
1444	12500
1445	12100
1446	11700
1447	12800
1448	20800
1449	12100
1450	13000
1451	13000
1452	26500
1453	11700
1454	11700
1455	11600
1456	11400
1457	11500
1458	11500
1459	11400
1460	11300
1461	11100
1462	11500
1463	11600
1464	22300
1465	11900
1466	12000
1467	12000
1468	11500
1469	11200
1470	12100
1471	11200
1472	11100
1473	11600
1474	25300
1475	12900
1476	15300
1477	26500
1478	11400
1479	11600
1480	12700
1481	11700
1482	11300
1483	11400
1484	11500
1485	12900
1486	11500
1487	21000
1488	14400
1489	11700
1490	11700
1491	11800
1492	43600
1493	12500
1494	12400
1495	15000
1496	12000
1497	12100
1498	13100
1499	12600
1500	12300
