469	105500
470	92800
471	95500
472	91900
473	94700
474	98600
475	93800
476	92200
477	92300
478	93900
479	102700
480	104700
481	94900
482	92900
483	178600
484	370200
485	164500
486	107700
487	104700
488	107300
489	101600
490	111400
491	108900
492	119600
493	110700
494	133900
495	130600
496	107700
497	104900
498	155100
499	103800
500	108700
501	112100
502	203900
503	211200
504	110900
505	138100
506	136500
507	111500
508	129100
509	121600
510	111500
511	139800
512	110900
513	137900
514	117400
515	139200
516	125700
517	129500
518	116800
519	144200
520	115700
521	113900
522	148300
523	151600
524	156800
525	137300
526	149700
527	111400
528	109400
529	141700
530	102300
531	101400
532	104400
533	96400
534	454100
535	125200
536	123700
537	124500
538	479100
539	247900
540	74400
541	63500
542	62900
543	60500
544	62700
545	62900
546	61600
547	66100
548	87300
549	63600
550	64600
551	66200
552	64200
553	106900
554	64000
555	72300
556	80700
557	68500
558	67700
559	65800
560	65900
561	68200
562	74100
563	131500
564	123000
565	128900
566	150900
567	225600
568	77800
569	73000
570	66600
571	65900
572	69000
573	65300
574	67900
575	70200
576	66700
577	68900
578	66700
579	66500
580	72000
581	82600
582	72100
583	67200
584	169100
585	119800
586	118200
587	124800
588	122500
589	109700
590	147200
591	71800
592	70900
593	70700
594	69900
595	71200
596	72300
597	82300
598	71400
599	68400
600	73300
601	71600
602	72600
603	15345000
604	108400
605	110700
606	108800
607	107900
608	118000
609	109200
610	110200
611	147500
612	124700
613	189100
614	116700
615	128800
616	134900
617	135100
618	114300
619	151400
620	115600
621	115900
622	153100
623	108900
624	113900
625	104200
626	127700
627	226200
628	63400
629	61900
630	61200
631	62100
632	64300
633	62500
634	62100
635	113300
636	94900
637	193800
638	66700
639	66000
640	66300
641	67000
642	78600
643	80500
644	81300
645	81900
646	81000
647	82800
648	80700
649	81100
650	135500
651	67200
652	75300
653	135900
654	132700
655	133400
656	138700
657	131200
658	119300
659	126200
660	136700
661	67800
662	113400
663	68000
664	69700
665	69900
666	69500
667	69200
668	68300
669	72300
670	87000
671	134300
672	133800
673	69900
674	69200
675	151000
676	68800
677	70100
678	72100
679	69800
680	69100
681	72600
682	69500
683	79300
684	69700
685	69800
686	71100
687	140800
688	70100
689	73200
690	69400
691	70300
692	69300
693	74700
694	71500
695	70100
696	71800
697	72600
698	73100
699	147100
700	70500
701	73900
702	72500
703	71300
704	72600
705	71400
706	71700
707	130000
708	86700
709	90300
710	130800
711	74300
712	75900
713	73400
714	112200
715	140800
716	139100
717	91700
718	128400
719	204400
720	135900
721	137600
722	544200
723	137200
724	123000
725	91900
726	91400
727	74800
728	75100
729	76300
730	111900
731	153500
732	92600
733	184500
734	75900
735	76900
736	117200
737	146000
738	147800
739	108400
740	93600
741	94200
742	93400
743	146900
744	328800
745	99500
746	92300
747	90900
748	90900
749	95500
750	80100
751	78400
752	78800
753	78700
754	78400
755	299700
756	152800
757	150900
758	149300
759	184700
760	140100
761	133300
762	135300
763	142100
764	138900
765	137300
766	335400
767	137100
768	153300
769	137400
770	148800
771	156100
772	161000
773	148000
774	152400
775	145400
776	206700
777	148200
778	148900
779	183400
780	137300
781	142600
782	143400
783	148400
784	146400
785	148300
786	149500
787	253700
788	147200
789	146500
790	227200
791	101700
792	85500
793	86500
794	87000
795	87400
796	132600
797	152900
798	85800
799	85900
800	89400
801	86500
802	87200
803	86200
804	88700
805	87700
806	86900
807	119900
808	86200
809	86400
810	88600
811	87800
812	88200
813	170800
814	230400
815	214600
816	104900
817	150600
818	90100
819	87900
820	88500
821	165200
822	175500
823	168700
824	295400
825	171500
826	201500
827	711400
828	175000
829	169700
830	511000
831	192400
832	160500
833	463400
834	174000
835	169000
836	155500
837	622700
838	107700
839	107900
840	98000
841	91700
842	91800
843	92600
844	93000
845	90200
846	90900
847	158700
848	91200
849	93400
850	109000
851	94800
852	100300
853	92900
854	121100
855	92500
856	92200
857	192400
858	269300
859	95000
860	94800
861	92700
862	95100
863	95000
864	94900
865	96000
866	154800
867	96500
868	131400
869	73200
870	102100
871	74100
872	71400
873	71300
874	71600
875	72400
876	73600
877	72200
878	72700
879	71800
880	75200
881	74300
882	71500
883	72300
884	70900
885	73700
886	73900
887	74200
888	113900
889	74000
890	71100
891	73500
892	74200
893	73400
894	72100
895	75800
896	74600
897	75000
898	74800
899	74000
900	72700
901	73600
902	76600
903	90100
904	73700
905	74800
906	73700
907	75000
908	75800
909	73800
910	75800
911	77300
912	92500
913	76900
914	76200
915	76100
916	76200
917	92100
918	76000
919	108000
920	118500
921	135400
922	129400
923	129300
924	122900
925	118300
926	119800
927	187900
928	114900
929	93100
930	96200
931	83800
932	86700
933	86600
934	93900
935	155500
936	220100
937	148800
938	416000
939	147800
940	163900
941	128600
942	123100
943	119900
944	121600
945	158900
946	95200
947	94800
948	96500
949	96000
950	95900
951	127500
952	97400
953	96100
954	99800
955	96400
956	96100
957	86500
958	78600
959	81300
960	77700
961	119500
962	114300
963	151300
964	154400
965	147800
966	167100
967	122300
968	148300
969	118500
970	99000
971	98600
972	100400
973	114000
974	112600
975	99700
976	99800
977	101800
978	128000
979	181000
980	166400
981	255100
982	151800
983	146400
984	100300
985	130300
986	121600
987	83900
988	95000
989	82100
990	96700
991	81800
992	85500
993	117700
994	82200
995	84100
996	82300
997	83000
998	82900
999	96300
1000	103100
1001	102600
1002	102400
1003	103000
1004	103400
1005	125000
1006	97200
1007	151500
1008	145900
1009	172700
1010	118900
1011	105200
1012	104300
1013	105300
1014	104500
1015	92400
1016	87200
1017	86000
1018	86100
1019	84900
1020	84900
1021	84700
1022	100100
1023	85600
1024	85200
1025	86800
1026	86400
1027	85200
1028	83900
1029	86200
1030	85800
1031	87400
1032	87900
1033	87200
1034	91100
1035	100600
1036	87900
1037	86500
1038	85800
1039	84900
1040	87800
1041	156100
1042	154400
1043	121400
1044	162100
1045	154300
1046	145500
1047	115500
1048	92400
1049	145600
1050	154000
1051	184700
1052	155100
1053	120900
1054	108000
1055	132500
1056	142700
1057	107000
1058	169900
1059	159700
1060	209200
1061	125400
1062	112800
1063	125200
1064	101200
1065	92600
1066	90300
1067	88100
1068	89900
1069	88800
1070	115600
1071	151900
1072	101200
1073	88400
1074	89000
1075	107700
1076	92400
1077	88500
1078	89500
1079	92100
1080	89800
1081	93100
1082	88800
1083	89700
1084	90700
1085	88900
1086	92500
1087	126100
1088	124100
1089	111600
1090	109800
1091	127100
1092	110700
1093	89600
1094	114000
1095	89800
1096	90300
1097	90400
1098	97500
1099	92900
1100	90600
1101	92400
1102	91100
1103	92600
1104	94200
1105	92500
1106	90800
1107	91100
1108	93700
1109	91500
1110	96000
1111	91200
1112	91100
1113	162600
1114	131800
1115	91300
1116	90400
1117	93300
1118	93100
1119	91100
1120	95700
1121	91000
1122	91400
1123	92500
1124	92000
1125	94200
1126	94500
1127	101800
1128	95400
1129	93000
1130	93300
1131	94000
1132	132100
1133	141100
1134	95300
1135	94800
1136	123800
1137	113900
1138	93300
1139	93600
1140	95500
1141	93600
1142	95300
1143	178300
1144	131800
1145	132000
1146	116400
1147	128900
1148	94600
1149	104800
1150	94100
1151	93400
1152	94500
1153	174400
1154	116900
1155	130800
1156	116000
1157	120300
1158	117400
1159	117500
1160	120300
1161	116500
1162	222300
1163	166400
1164	183700
1165	193700
1166	138400
1167	133200
1168	133700
1169	163800
1170	122100
1171	130600
1172	126300
1173	103400
1174	221100
1175	138900
1176	183100
1177	98100
1178	95100
1179	95100
1180	95700
1181	99200
1182	99100
1183	96000
1184	98400
1185	97600
1186	98200
1187	99700
1188	96100
1189	97400
1190	96200
1191	144000
1192	97400
1193	95700
1194	152000
1195	98300
1196	96900
1197	95900
1198	101200
1199	100600
1200	96000
1201	99100
1202	98100
1203	98900
1204	97600
1205	102300
1206	99800
1207	97600
1208	96900
1209	102100
1210	129900
1211	114500
1212	113600
1213	98500
1214	103600
1215	101800
1216	99300
1217	99700
1218	100700
1219	100000
1220	168700
1221	100200
1222	99800
1223	99600
1224	108700
1225	101900
1226	117800
1227	101100
1228	103500
1229	118700
1230	101300
1231	105400
1232	102200
1233	104200
1234	105500
1235	106000
1236	102200
1237	102400
1238	104000
1239	102200
1240	100000
1241	102600
1242	106300
1243	104400
1244	103400
1245	351800
1246	102200
1247	151000
1248	123400
1249	102300
1250	104800
1251	103400
1252	103300
1253	103900
1254	170300
1255	173600
1256	172000
1257	186300
1258	187700
1259	194400
1260	183000
1261	197300
1262	173100
1263	186500
1264	128300
1265	128600
1266	116900
1267	106800
1268	103800
1269	108400
1270	104500
1271	115200
1272	130300
1273	128700
1274	129600
1275	128500
1276	174400
1277	130600
1278	131000
1279	129900
1280	142200
1281	132300
1282	131500
1283	133000
1284	132000
1285	105300
1286	107800
1287	119100
1288	108500
1289	106100
1290	180100
1291	131900
1292	133000
1293	133300
1294	109000
1295	109500
1296	109000
1297	108200
1298	110000
1299	148400
1300	180000
1301	201500
1302	139500
1303	134500
1304	136900
1305	133700
1306	137900
1307	135800
1308	135200
1309	133500
1310	134800
1311	138800
1312	136500
1313	133700
1314	198400
1315	163100
1316	133700
1317	132400
1318	133800
1319	125700
1320	110000
1321	111000
1322	109200
1323	113500
1324	135300
1325	135300
1326	135600
1327	134900
1328	137800
1329	123800
1330	109800
1331	147700
1332	144300
1333	185900
1334	137700
1335	136800
1336	137200
1337	157600
1338	151700
1339	138800
1340	137800
1341	156800
1342	204400
1343	201300
1344	128700
1345	117900
1346	135800
1347	131700
1348	178800
1349	136800
1350	137300
1351	138200
1352	144300
1353	139500
1354	142300
1355	138500
1356	138500
1357	257800
1358	159200
1359	133300
1360	112600
1361	116100
1362	112300
1363	118300
1364	145700
1365	118200
1366	112400
1367	113000
1368	112800
1369	118400
1370	210500
1371	134300
1372	144800
1373	132300
1374	129800
1375	134500
1376	132400
1377	128500
1378	132400
1379	128500
1380	137400
1381	151300
1382	146400
1383	131200
1384	135100
1385	168200
1386	135800
1387	135300
1388	134100
1389	135000
1390	150000
1391	135600
1392	132500
1393	141000
1394	133100
1395	143000
1396	132000
1397	267200
1398	229000
1399	188800
1400	255600
1401	135400
1402	146400
1403	131700
1404	139200
1405	208300
1406	189100
1407	136800
1408	179500
1409	136700
1410	134200
1411	142600
1412	138400
1413	156200
1414	238000
1415	137900
1416	211300
1417	157500
1418	136900
1419	136000
1420	139400
1421	133600
1422	136100
1423	132600
1424	137900
1425	135000
1426	135300
1427	158000
1428	136600
1429	139200
1430	136200
1431	138900
1432	141300
1433	137400
1434	146000
1435	137700
1436	137000
1437	160500
1438	137300
1439	138000
1440	135200
1441	29926500
1442	243100
1443	158700
1444	156500
1445	118200
1446	128300
1447	139700
1448	240000
1449	151900
1450	147100
1451	181100
1452	126300
1453	121000
1454	121100
1455	124900
1456	120300
1457	120500
1458	125400
1459	127800
1460	154500
1461	126200
1462	128100
1463	124800
1464	140400
1465	165000
1466	149400
1467	149300
1468	144800
1469	128800
1470	123200
1471	128600
1472	123900
1473	128400
1474	123800
1475	122900
1476	155500
1477	126200
1478	123100
1479	126500
1480	126900
1481	134000
1482	127600
1483	123700
1484	128000
1485	130900
1486	130800
1487	179000
1488	210900
1489	128600
1490	125900
1491	131300
1492	126000
1493	159200
1494	125500
1495	128400
1496	124200
1497	133500
1498	122800
1499	126700
1500	131800
